lens,pdf_path,pdf_name,page_number,sentence_index,sentence,event_type,outcome,confidence,context_strength,source_weight,tags,entities,error
compliance,cache/rss/aac3aec00f8da1de7266658589af34b9.pdf,aac3aec00f8da1de7266658589af34b9.pdf,2,15,"Domain walls may further contribute through TheanomalousHallconductivityσ xy isobtainedbytensor inversionofthemeasuredresistivities,withtheordinaryHall skewscattering,side-jump,andeffectsrelatedtochiralgauge fieldsandSOC-gapmodulation4,46–48.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/aac3aec00f8da1de7266658589af34b9.pdf,aac3aec00f8da1de7266658589af34b9.pdf,2,16,"Importantly,applying contributionR 0 B subtracted using the high-field linear slope of −ρ ; the derivation of ρ and its validity under moder- a sufficiently large magnetic field (&0.2–0.5 T), consistent xy xx ateconductivityanisotropyaredetailedintheSupplementary with the field scale at which multidomain states collapse in Co Sn S 15,19,49, suppresses the multidomain configuration Material(Secs.",code_compliance,neutral,med,strong,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/aac3aec00f8da1de7266658589af34b9.pdf,aac3aec00f8da1de7266658589af34b9.pdf,2,25,"Hall measurements were performed using a Lake Shore Prior to transport measurements, magnetization was char- Cryotronics M91 FastHall measurement system with an ex- acterized to establish the magnetic anisotropy.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/aac3aec00f8da1de7266658589af34b9.pdf,aac3aec00f8da1de7266658589af34b9.pdf,3,10,TheanomalousHallcoefficient magnetic anisotropy.,code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/aac3aec00f8da1de7266658589af34b9.pdf,aac3aec00f8da1de7266658589af34b9.pdf,3,14,"For an- glesbelow56◦fromthec-axis(34◦fromthesamplesurface), apronouncedtemperature-dependentreductioninmagnetiza- tionisobservedacrossallmeasuredfield directions.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/aac3aec00f8da1de7266658589af34b9.pdf,aac3aec00f8da1de7266658589af34b9.pdf,3,22,"underZFC conditions, the Hall conductivityis supportedby real-space Berry curvature and a moderate extrinsic compo- Scalinganalysisofσ xy versusσ xx (Fig.5a) andversusM r nent.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/aac3aec00f8da1de7266658589af34b9.pdf,aac3aec00f8da1de7266658589af34b9.pdf,3,24,"At µH = ofstrongmagneticanisotropynear125Kdrivethereduction 0 0.3T, σ decreases nearly linearly with σ above 120 K, inintrinsicAHCobservedinthehigh-fieldregime,inagree- xy xx and σ (M ) decreases linearly as well.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/aac3aec00f8da1de7266658589af34b9.pdf,aac3aec00f8da1de7266658589af34b9.pdf,3,25,"At µH =0.025T, mentwith calculationsof reducedanisotropyin this temper- xy r 0 the behavior is more complex: despite decreasing magneti- ature range.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/ac8b097da7f665d8572f70aaef862a3c.pdf,ac8b097da7f665d8572f70aaef862a3c.pdf,1,5,"Using a harmonic-balance formulation and a Dyson-Born expansion, we derive a compact analytical expression for the isolation ratio that re- vealstherolesofFloquetsidebands,duty-cyclecontrol,modulationfrequency,anddissipation.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/ac8b097da7f665d8572f70aaef862a3c.pdf,ac8b097da7f665d8572f70aaef862a3c.pdf,1,7,"From these results, we extract practical design rules for optimizing isolation through temporal sequencing, loss engineering,andmodulationtiming.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/ac8b097da7f665d8572f70aaef862a3c.pdf,ac8b097da7f665d8572f70aaef862a3c.pdf,1,12,Iso- 23].,code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/ac8b097da7f665d8572f70aaef862a3c.pdf,ac8b097da7f665d8572f70aaef862a3c.pdf,1,13,"Parametrically modulated resonators and Floquet- latorssuppressback-reflections,protectingfragilesources engineered few-mode systems have also demonstrated such as superconducting qubits from feedback-induced spatial isolation and circulation through symmetry- instabilities, while circulators allow for sending and re- breaking mechanisms [17, 24, 25].",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/ac8b097da7f665d8572f70aaef862a3c.pdf,ac8b097da7f665d8572f70aaef862a3c.pdf,1,16,"Frequency-domain nonre- sures a symmetric scattering matrix; achieving isolation ciprocity remains comparatively underexplored, and ex- thereforerequiresbreakingtime-reversalsymmetry[4,5].",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/ac8b097da7f665d8572f70aaef862a3c.pdf,ac8b097da7f665d8572f70aaef862a3c.pdf,1,17,"isting demonstrations of nonreciprocal frequency conver- While magneto-optic gyrotropy provides robust isola- sion rely on gauge-phase interference in multi-path op- tion,itreliesonbulkymagnetsandspecializedmaterials tomechanicalplaquettes[26],requiringsimultaneousbal- thathinderComplementaryMetal-Oxide-Semiconductor ancing of multiple control tones and precise phase tun- (CMOS) compatibility [6, 7], motivating a broad search ing across an optomechanical network.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/ac8b097da7f665d8572f70aaef862a3c.pdf,ac8b097da7f665d8572f70aaef862a3c.pdf,1,19,"is critical for quantum information architectures, where Toovercometheseintegrationchallenges,awiderange controlled frequency conversion between non-degenerate of magnet-free strategies have been explored, though of- modes enables the routing, multiplexing, and isolation ten with significant trade-offs.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/ac8b097da7f665d8572f70aaef862a3c.pdf,ac8b097da7f665d8572f70aaef862a3c.pdf,1,26,"We derive an analytical framework, validated by time-domain simulations, that reveals how Floquet ∗ aryag@vt.edu sidebands, duty cycles, and dissipation govern perfor- † junji@vt.edu mance and provides practical design guidelines for op- ‡ shaolb@vt.edu timizing frequency-based isolation.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/ac8b097da7f665d8572f70aaef862a3c.pdf,ac8b097da7f665d8572f70aaef862a3c.pdf,3,2,"The isolation ra- 1 2 tio R quantifies the degree of nonreciprocity by com- n,n′ paring the forward conversion amplitude (pump at ω , 1 output at ω ) against the reverse (pump at ω , output 3 3 at ω ).",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/ac8b097da7f665d8572f70aaef862a3c.pdf,ac8b097da7f665d8572f70aaef862a3c.pdf,3,3,"Expressed in decibels as I = 20log R, a value 1 10 I = 0dB corresponds to a fully reciprocal system while larger |I| indicates stronger isolation.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/b34007addcb027a15490bee71a3620ad.pdf,b34007addcb027a15490bee71a3620ad.pdf,1,7,"Specifically, theanharmonicatomicdistortionsoftheA1-1andA1-2modesattheΓ-pointfacilitatethereversal of in-plane polarization.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/b34007addcb027a15490bee71a3620ad.pdf,b34007addcb027a15490bee71a3620ad.pdf,1,14,"Furthermore, activating ics industry has intensified the search for materials and phonon modes at the Y-point facilitates the emergence technologies that offer superior power efficiency, rapid of three antiferroelectric (AFE) allotropes.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/b34007addcb027a15490bee71a3620ad.pdf,b34007addcb027a15490bee71a3620ad.pdf,1,24,"To ad- tionally, thermal activation facilitates the transition of dresstheselimitations,femtosecondlasersofferapromis- the AFE-1 and AFE-3 phases to the FiE phase, while ing alternative for manipulating ferroelectric states, po- the AFE-2 phase reverts directly to the FE phase.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/b3ff4902a6a4f5e5a9ed42713701fa8d32feb4e106b6a1319c5b01b76fd86e4a.pdf,b3ff4902a6a4f5e5a9ed42713701fa8d32feb4e106b6a1319c5b01b76fd86e4a.pdf,1,5,"4 Author names 5 Kuya Matsunaga1#, Kazuki Hanaoka1#, Yujia Yang1#, Hinako Nishii2, Antonio 6 Cordones-Romero3, 4, Sergio Lopez-Martin3, 4, Manuel Muñiz3, 4, Kouichi Funato1, 2, 7 1 Graduate School of Integrated Sciences for Life, Hiroshima University, 8 Higashi-Hiroshima, Japan 9 2 School of Applied Biological Science, Hiroshima University, Higashi-Hiroshima, 10 Japan 11 3 Department of Cell Biology, Faculty of Biology, University of Seville, Spain 12 4 Instituto de Biomedicina de Sevilla, Hospital Universitario Virgen del Rocío/Consejo 13 Superior de Investigaciones Científicas/Universidad de Sevilla, Spain 14 # These authors have contributed equally to this work.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/b3ff4902a6a4f5e5a9ed42713701fa8d32feb4e106b6a1319c5b01b76fd86e4a.pdf,b3ff4902a6a4f5e5a9ed42713701fa8d32feb4e106b6a1319c5b01b76fd86e4a.pdf,3,4,"50 conditions, and impairments in these processes are associated with metabolic disorders 51 such as non-alcoholic fatty liver disease (NAFLD) and metabolic syndrome (Wang, 52 2016; Rahman et al., 2021; Schott et al., 2022; Zhang et al., 2022).",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/b3ff4902a6a4f5e5a9ed42713701fa8d32feb4e106b6a1319c5b01b76fd86e4a.pdf,b3ff4902a6a4f5e5a9ed42713701fa8d32feb4e106b6a1319c5b01b76fd86e4a.pdf,3,13,"cerevisiae, 70 Bst1 removes the acyl chain from inositol (Tanaka et al., 2004), followed by the 71 removal of the sn-2 unsaturated fatty acid on diacylglycerol by Per1 (Fujita et al., 2006), 72 resulting in the generation of lyso-GPI.",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/b3ff4902a6a4f5e5a9ed42713701fa8d32feb4e106b6a1319c5b01b76fd86e4a.pdf,b3ff4902a6a4f5e5a9ed42713701fa8d32feb4e106b6a1319c5b01b76fd86e4a.pdf,3,14,"Subsequently, Gup1 adds a C26 very-long-chain 73 saturated fatty acid to form a C26 diacylglycerol moiety (referred to as GPI lipid 74 remodeling) (Bosson et al., 2006).",code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/b44324db33bc1f6fcd78f9f7f451ef75.pdf,b44324db33bc1f6fcd78f9f7f451ef75.pdf,1,5,"These results indicate that the distinct matrix regions formed throughtheweatheringmechanismofdiscreteprimaryphases,withthehighNiregionsforming fromaqueousalterationofkamaciteandthelowNiregionsformingfromdirectdissolutionand oxidationofthesourceFe-Nimetal.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/b44324db33bc1f6fcd78f9f7f451ef75.pdf,b44324db33bc1f6fcd78f9f7f451ef75.pdf,1,7,"Introduction Tounderstandthefall-to-findtimelineofmeteoritesandhowbesttostoreandpreservetheserareextra-terrestrial materials it is important to understand the weathering of meteorites, including how it occurs and how it changes thematerial.ThisisespeciallyrelevantforironmeteoritesincludingtheIABcomplexironmeteorites,whichconsist primarilyofiron-nickelalloysspecies(kamacite,taenite,tetrataenite)andmineralinclusions.However,thesemeteorite phases undergo chemical modification through weathering, both terrestrially and in space.",code_compliance,neutral,med,weak,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/b44324db33bc1f6fcd78f9f7f451ef75.pdf,b44324db33bc1f6fcd78f9f7f451ef75.pdf,1,10,irreversible 30𝐹𝑒0+2𝑁𝑖0+47O+19H O+4H+ +4Cl− ←←←←←←←←←←←←←←←←←←←←←←←←←←←←←←←←←←←←←←→←← 2[𝐹𝑒 𝑁𝑖][𝑂 (𝑂𝐻) ]𝐶𝑙 (𝑂𝐻) (1) ⏟⏞⏞⏞⏞⏞⏞⏟⏞⏞⏞⏞⏞⏞⏟ 2 (aq) (aq) ⏟⏞⏞⏞⏞ 1 ⏞ 5 ⏞⏞⏞⏞⏞⏞⏞⏞⏞⏞⏞⏞⏞⏞ 1 ⏞⏞ 2 ⏞⏟⏞⏞⏞⏞ 2 ⏞⏞ 0 ⏞⏞⏞⏞⏞⏞⏞⏞ 2 ⏞⏞⏞⏞⏞⏞⏞⏞⏟ kamacite akaganeite ∗Correspondingauthor graeme.francolini@ubc.ca(G.J.Francolini);ben.britton@ubc.ca(B.Britton) ORCID(s):0009-0007-2061-7744(G.J.Francolini);0000-0002-6581-5695(B.V.Dyck);0000-0001-5343-9365(B.Britton) : PreprintsubmittedtoElsevier Page1of15 6202 raM 13 ]hp-oeg.scisyhp[ 1v78141.4062:viXra,code_compliance,neutral,med,moderate,0.9,"[""code_compliance""]","[{""entity_type"": ""code_standard"", ""entity_name"": ""STANDARD"", ""entity_variant"": ""standard"", ""role"": ""standard""}]",
compliance,cache/rss/b44324db33bc1f6fcd78f9f7f451ef75.pdf,b44324db33bc1f6fcd78f9f7f451ef75.pdf,3,6,"MaterialPreparation ANantanmeteoritesample(sourcedfromRocks&GemsCanada,Whistler,BC)wassecuredtoastandardSEM stubusingsilverpaintandsuperglue,thenmetallographicallypolishedusinganAlliedHighTechMultiprepPrecision Polisher, with active sample rotation and oscillation.",code_compliance,neutral,low,weak,0.9,"[""code_compliance""]",[],
