event_id,event_type,stage,confidence_original,evidence_snippet,science_research_v1_score,biohacking_curiosity_v1_score
4bf4f7cb69e3d7de,regulatory_risk,unknown,low,| Technol… About Us Contact Us Scientific Content Creation Careers Editorial Policies Aims and Scopes Editorial Guidelines Meet the Team Scientific Advisory Board Advertise With Us FAQs Abstract Submi,+0.0,+0.0
944cdd8e346da0e0,manufacturing_constraint,unknown,low,"This process initiates in the ER, formation [3]; acute and chronic induction of cargo protein where vesicles are sculpted by the essential COPII expression increases the size and number of ERESs, resp",+0.0,+0.0
64ee6c9b3575ecea,decision_point,unknown,low,"We show that efficient particlesaretoo largeto fitinto canonical COPIIvesicles, and ER export of the p24 family of proteins is a major therefore must trigger genesis of noncanonical COPII-depen- drive",+0.0,+0.0
d11a5297be53a8b1,method_evaluation,in_vivo,med,"Yeast GPI-APs are major constituents of the cell RESULTS wall,andaresegregatedintoCOPIIstructuresthataredistinct from those that contain polytopic plasma membrane proteins Our previous systematic scre",+0.0,+0.0
f8420d6bfabaf152,manufacturing_constraint,unknown,low,"Instead, local capture of p24 yields a mild bst phenotype that can be exacerbated by addi- proteins into vesicles is central to this phenotype.",+0.0,+0.0
6e884f17b415ae18,decision_point,in_vivo,low,(B)Gas1ptraffickingwasexaminedinthesestrainsbypulse-chaseanalysis.Thepercentmaturationfromprecursor(p)toGolgi-modifiedmature(m)formswas quantifiedbyphosphorimaginganalysis.ErrorbarsrepresentSD;n=3–4.S,+0.0,+0.0
10e0c817b8c312b9,method_evaluation,in_vivo,low,"Following incubation α-Erv41 with COPII proteins and GTP (+) or GDP ((cid:1)), vesiclefractionswereseparatedfromtotalmem- branes(T)andcargoproteinsweredetectedby immunoblottingwithantibodiesagainstthe",+0.0,+0.0
be55b0e8f553f1a2,method_evaluation,in_vivo,med,"export receptor for many plasma membrane proteins, most of buddingappearsmoststronglylinkedtoconditionswhereGPI- whichspanthemembranemultipletimes[19,23,24].Thus,dele- APsand/orp24proteinsareimpairedi",+0.0,+0.0
1cfa9e02d2b120fd,method_evaluation,unknown,low,"Such GPI-AP delay previously correlated with tations caused redistribution of an Emp24p-superfolder GFP the strength of the bst phenotype, implicating GPI-APs as a fusion protein (Emp24p-sfGFP; with t",+0.0,+0.0
b374ff1498b2fd8a,manufacturing_constraint,in_vivo,med,indeedimpairedcaptureintoCOPIIvesiclesgeneratedinvitro; Because only two cargo receptor mutants (erv29D and both the Emp24p-AA and Erv25p-AA mutants were stably ex- erv14D)conferSec13pbypassandeachreq,+0.0,+0.0
ea6e00aea9f88627,manufacturing_constraint,unknown,low,"40 bst1Δ emp24-LASLE erv25-LASLE If local depletion of p24 proteins from vesicles can confer Sec13p bypass, 20 thenalteringtheCOPIIcoatcomponents 0 that confer p24 packaging should simi- 0 10 20 30 Ch",+0.0,+0.0
927f697c179faa74,efficacy_result,in_vivo,low,"Alst1Δ emp24Δ lst1Δ emp24Δ functionforLst1pingeneratinglargeCOPIIcarrierscouldbein + plst1-B alteringcoatdynamics:largervesiclesrequiremorecoatprotein to cover the surface area of the vesicle, and mig",+0.0,+0.0
e9dab019a76604ef,decision_point,unknown,low,"We first further validated our model that toSec24p-containingvesicles,GPI-APtraffickingcannotbefully Sec31p-Dhingeconfersrigiditybyaddingflexiblelinkerregions rescued.WeproposethatGPI-APsrequirespecif",+0.0,+0.0
ba17a34d232cb504,method_evaluation,unknown,med,"In contrast, proteinsthatfavorceramide-richmembranessuchasGPI-APs overexpressionofSEC24showednorescueinanystrain(Fig- and the large oligomeric plasma membrane protein Pma1p, ureS3C).Ourinterpretationo",+0.0,+0.0
44c013a5cf99fe20,method_evaluation,in_vivo,low,"If Lst1p is required specifically associated with Sec31p-Dhinge cannot compensate for the forthegenerationoflargervesiclescapableofaccommodating lossofbothLst1pandSec13pbut,inthecontextofanadditional ",+0.0,+2.0
ceac0a5901304582,manufacturing_constraint,in_vivo,low,DISCUSSION Vesicleformationinvivoisadynamicprocessthatiscapableof adaptingtocomplexphysiologicalconditions.Onecriticaladap- tationisrespondingtochangesincargoabundanceandcompo- sitionsuchthattheapprop,+0.0,+0.0
097d06a6fd203f6b,method_evaluation,in_vivo,med,"Wenote that another known substrate for Lst1p is the plasma membrane H+ pump Pma1p, which is abundant(>1.25millioncopiespercell)andfoundinceramide- rich membranes [32, 35, 36].",+0.0,+0.0
e54cda052bac12c3,manufacturing_constraint,in_vivo,low,"Thus, cargoenrichment,receptorbinding,andcoatrecruitmentcorre- spondtoaseriesofstochasticprocessesthatultimatelyresultin thelocalrecruitmentoftheappropriatecoatscaffold.Because GPI-APs concentrate loc",+0.0,+0.0
c230e98666c52266,decision_point,in_vitro,low,"We propose that Lst1p-positive vesicles that are enriched in p24 proteins, GPI-APs, and large oligomeric membrane proteins Sec24-mCherry Lst1-sfGFP merge such as Pma1p [32, 35] are somewhat analogous ",+0.0,+0.0
bb783bc3a15803bd,manufacturing_constraint,in_vivo,low,An additional consideration withrespecttothesizeofLst1p-containingvesiclesisthephys- ical nature of the ceramide-rich membranes that Lst1p clients seemtoprefer.Althoughceramideenrichmentmaycontribute ,+0.0,+0.0
da71beb0d37c4e44,manufacturing_constraint,in_vitro,low,Additional biochemical and morphologicaldissectionofthisprocessislikelytoleadtonew insightintohowcellsadaptacanonicalcoatsystemtohandle noncanonicaltransportevents.,+0.0,+0.0
8aba5cf43e70382e,method_evaluation,in_vivo,low,"EXPERIMENTALPROCEDURES remodeling,presumablyalsodependentontheceramidecom- positionoftheERmembrane[19,26].Oncetheglycanportion YeastStrains ofthelipidanchorhasbeenremodeled,p24proteinsbindina Allstrai",+0.0,+0.0
3e957247396b12a3,method_evaluation,unknown,low,Nosignificantdifferenceinfluorescencediminutionwasobservedbetween Sec24p(blue)andLst1p(red)ineitherWToremp24Dbackgrounds.Errorbars representSEM;n=12–15.,+0.0,+0.0
4f127399a8969e1e,method_evaluation,in_vitro,low,FluorescenceMicroscopy ImagingofEmp24-sfGFPwasperformedincellsgrowntomid-logphaseat Pulse-ChaseAnalysis 30(cid:4)Cinminimalmedialackingleucine.StrainsusedtoimageSec24-mCherry Pulse-chaseexperimentswer,+0.0,+0.0
d160a7caeaaa5389,manufacturing_constraint,in_vivo,high,"Images growntomid-logphaseat30(cid:4)Cinminimalmedialackinguraciloruraciland weretakenonanAxioImagerZ1uprightfluorescencemicroscopewitha histidineasrequired,starvedfor15min,andlabeledwithEXPRE35S35SPr",+0.0,+0.0
ccd17a7d03d5d9d4,method_evaluation,unknown,low,LST1 is a SEC24 homologue used for selective export of the ityofendoplasmicreticulumtoGolgitransportidentifiedassuppressorsof plasmamembraneATPasefromtheendoplasmicreticulum.J.CellBiol.,+0.0,+0.0
595d42f1c8baa724,method_evaluation,in_vivo,low,"Lst1p and Sec24p cooperate in sorting of the nersforEmp24pandErv25pinayeastp24complex.Mol.Biol.Cell10, plasmamembraneATPaseintoCOPIIvesiclesinSaccharomycescerevi- 1923–1938.",+0.0,+0.0
0de494b2e6bc97c8,manufacturing_constraint,unknown,med,"Already these developments have yielded compounds thatcouldeliminatedrug-resistantpathogens[79].Soilmicrobesarenottheonlyorganismsinnaturethathaveyieldedpharma- ceuticals.Thecompoundvinblastine,forins",+0.0,+0.0
fd7ecb6f404e34fd,decision_point,in_vivo,low,"This also provides evidence that a shift in the burden of enable better policy and restoration practices, promote and proofconcerningspecies’valueiswarranted.Theprecautionary justifybirdconservationef",+0.0,+0.0
f9960261be773880,manufacturing_constraint,unknown,low,"This knowledge, more than anything Regulatingecosystemservicesarethebenefitswederivefrom else,willmateriallylessenthedesiretodestroybirdsandwillpre- ecosystemprocesses(e.g.,carbonstorage,waterquality,",+0.0,+0.0
9134abb20cf0532e,efficacy_result,in_vivo,low,Serviceandcategory Ecosystemservice Species Ecologicalrole/function Descriptionofbenefit Provisioning Food Improvedcropyield Fungi(Funneliformis Inoculationofchickpeawith Increasedcropyield[42] servic,+0.0,+2.0
e56eb0fad60cd1b2,manufacturing_constraint,unknown,low,"For instance, numerous species have been identified whose Bird-watching existed in the 19th century, but its popularity presence increases crop yields.",+0.0,+0.0
63416d9bbab4f4cd,manufacturing_constraint,in_vivo,low,Inoculation of chickpeas with proven to be so effective at promoting saltmarsh growth that nativeratherthannon-nativefungienhancesyield[42].Recent theyalonecancompensateforherbivoryfrommarshperiwinkle,-3.0,+0.0
fd66fe8eddd3cafb,manufacturing_constraint,unknown,low,"example, when birds were shown to act as biocontrol agents Water quality has perhaps been the regulating service most for herbivorous pests and their presence in mixed landscapes frequentlyassociatedw",+0.0,+0.0
f71af4a29496dbb2,manufacturing_constraint,unknown,low,"In an unlikely species–service connection, recent Agaveplantstoserveasabiofuelthroughincreasedfiberpro- researchhasshownthatthepredationimpactoflargepredators ductionthatdoesnotrelyonirrigationorresul",+0.0,+0.0
13d82d0dc0223176,manufacturing_constraint,in_vivo,low,"This habitats and has been shown both theoretically and experi- lastpointissignificantandhasmaterialsscientiststryingtoun- mentally.Thelargeststudyofthiskind[61]investigatedthedi- derstand, and mimic,",+0.0,+0.0
e96d42674ccb8401,manufacturing_constraint,unknown,low,"vores,havebeenshowntobeparticularlyimportantintermsof maintainingecosystemprocesses[55–57].However,overtime, CulturalEcosystemServices orwhenthemissingspeciesispartofacomplexchainofinter- Culturalecos",+0.0,+0.0
b1a17623c742c26c,method_evaluation,unknown,low,"Current Biology Review conservationsuccess,thespecieswassupportedinanumber ofways(Figure2).Thisisnotanisolatedexample.Othersinclude tigerquoll(Dasyurusmaculatus)fromsoutheasternAustraliathat nowappear",+0.0,+0.0
c80f00375981b29a,manufacturing_constraint,unknown,low,"(2013).Disease-drivenamphibiandeclinesalterecosystemprocessesin atropicalstream.Ecosystems16,146–157.",+0.0,+0.0
d1b74f13ee256636,manufacturing_constraint,unknown,low,"Hadly,E.A.,andDaily,G.C.(2013).Forestbolstersbirdabundance,pest 24.Best,M.L.,andWelsh,H.H.(2014).Thetrophicroleofaforestsalamander: controlandcoffeeyield.Ecol.Lett.16,1339–1347.",+0.0,+0.0
57935282612b2c82,manufacturing_constraint,unknown,low,"Mangrove crabs as ecosystem engineers; with 49.Beattie,A.J.,Hay,M.,Magnusson,B.,DeNys,R.,Smeathers,J.,andVin- emphasisonsedimentprocesses.J.SeaRes.59,30–43.",+0.0,+0.0
208e7bf93e51881e,decision_point,unknown,low,We tested the hypothesis that consequence of repeated and drastic changes in the global species with current ranges that overlap areas previously climate overthelastfewmillionyears.DuringthePleistocen,+0.0,+2.0
3f0e91b617b48638,manufacturing_constraint,in_vivo,low,"Current biodiversity patterns of birds (almost 10,500 extant PilotrunsofPSMCindicatedthatthenumberoffreeatomicintervalsand species distributed across 37 orders [15]) have been shaped theupperlimitofTM",+0.0,+0.0
808f77fed7607ca3,manufacturing_constraint,unknown,low,"By replacing the classic switch-based view of memory with a dynamic, multi-stage process, their research explains how the brain remains flexible—retaining important experiences while letting others fa",+0.0,+0.0
5692720e1586688a,manufacturing_constraint,in_vivo,low,"“What we choose to remember is a continuously evolving process, rather than a one-time flipping of a switch,” Rajasethupathy says.",+0.0,+0.0
dac1957392b17785,manufacturing_constraint,unknown,low,Upending conventional wisdom on mosquito mating (https://www.rockefeller.edu/news/38501-when-it-comes-to-mating-female-mosquitoes-call- the-shots/) Female mosquitoes mate only once in their short live,+0.0,+0.0
7fae48120f493af9,method_evaluation,unknown,low,The team used high-speed imaging and fluorescently labeled sperm to show that successful mating hinges on a subtle female action: a rapid elongation of her genital tip.,+0.0,+0.0
5509002dccf437f5,manufacturing_constraint,in_vitro,med,"1/22/26, 8:02 PM The Rockefeller University » Intriguing science discoveries of 2025 The work opens a scalable route to mining the uncultured majority of microbes for human benefit.",+0.0,+0.0
184fa5760a5c1e98,decision_point,clinical,med,Re-engineering immunotherapy (https://www.rockefeller.edu/news/38120-immunotherapy- drug-eliminates-aggressive-cancers-in-clinical-trial/) CD40 agonist antibodies have long shown promise as cancer-fig,+0.0,+0.0
e4e642d082850275,decision_point,clinical,med,"This year, they reported encouraging results from Phase I clinical trials on their antibodies: among 12 patients with metastatic cancers, half saw systemic tumor shrinkage and two experienced complete",+7.0,+0.0
2ad9489702c5cff1,decision_point,clinical,low,"“This effect—where you inject locally but see a systemic response—that’s not something seen very often in any clinical treatment,” says Ravetch.",+0.0,+0.0
7fa24788b140f100,regulatory_risk,unknown,med,"identified a small set of transcription factors that act as master regulators for de novo genes, and showed that many of these evolutionarily young genes share regulatory elements with their genomic n",+0.0,+0.0
638e85f9e7131949,decision_point,clinical,med,Moving closer to a cure for HIV (https://www.rockefeller.edu/news/37552-clinical-trials-show- new-antibody-therapy-offers-long-lasting-hiv-control-without-daily-medication/) Daily antiretroviral pills,+0.0,+0.0
d678ec6a57d16d2a,decision_point,clinical,low,"“Our trial has shown, for the first time, that long-acting bNAbs significantly reduced the size of this reservoir, even reaching undetectable levels in some participants,” says Marina Caskey, a profes",+0.0,+0.0
e7008cbe02c2da07,decision_point,in_vivo,med,"“Our discovery could have clinical relevance in many ways, ranging from developmental disorders to neurodegenerative disease.” https://www.rockefeller.edu/news/38720-intriguing-science-discoveries-of-",+0.0,+0.0
f28b5cb385c1cd1b,decision_point,clinical,med,"1/22/26, 8:02 PM The Rockefeller University » Intriguing science discoveries of 2025 keeloleeffl/eerfruellll leenolerricvuurk/unn nii)evvfi))veell Contact Us (/about/contact-us) resri-ty Directory (ht",+0.0,+0.0
db968b15fb8d5ff0,manufacturing_constraint,in_vivo,med,"Article Transcriptional Coordination of Synaptogenesis and Neurotransmitter Signaling Graphical Abstract Authors PaschalisKratsios, Be´range`rePinan-Lucarre´,..., Jean-LouisBessereau,OliverHobert Corr",+0.0,+0.0
a8a0b7d0eb826b32,manufacturing_constraint,unknown,med,"An important unex- and how the process of organizing structural features of a plored question is whether the process of synap- specificsynapseislinkedwiththefunctionalpropertiesofthat synapse,suchasne",+0.0,+0.0
4b9cb8376b6b705e,efficacy_result,unknown,med,"Whether the expression of synaptic receptor type used to receive input from pre- inputfeaturesiscoordinatedwiththeexpressionofotheracti- synaptic neurons, and, potentially, other sensory vatinginputst",+0.0,+0.0
0dbf9a984337a427,regulatory_risk,in_vivo,med,"Alternatively, these activity- and circuit- elegans motor neurons as a model system, we defining features could be coordinated through a coregulatory strategy(Figure1).Weinvestigateherethesedistinctre",+0.0,+0.0
f075da13580094c5,method_evaluation,unknown,med,"Onthepostsynapticside,thereisastrong reduction in the intensity and localiza- tionofAChRclusters.IntheSABDinner- vationzone,AChRclusters(asvisualized with fluorescently tagged UNC-29) are reduced,but,",+0.0,+0.0
1c7109c4c1a30406,method_evaluation,unknown,med,"visualized in transgenic animals withfluorescently tagged pre- Presynapticzonesnotonlyappeartobedisorganizedinboth synaptic (e.g., synaptobrevin) or postsynaptic (acetylcholine theSABDandSABVneurons,b",+0.0,+0.0
20f3a2618771daf2,method_evaluation,in_vivo,low,"To examine how the SAB neuromuscular junctions are andunc-10reportersarenormallyexpressedinunc-3mutants generated, we screened for mutants in which synapses in the (Figure4D).Moreover,singlemoleculefl",+0.0,+0.0
3bfb91d4d8ec6e34,method_evaluation,unknown,low,UNC-29(expressedinheadmuscle)isfluorescentlytagged[9].,+0.0,+0.0
f55a4e1aafc3fc3d,decision_point,unknown,low,"(legendcontinuedonnextpage) 1284 CurrentBiology25,1282–1295,May18,2015ª2015ElsevierLtdAllrightsreserved",+0.0,+0.0
14149479e2b08fae,regulatory_risk,in_vivo,low,"anddownstreamcis-regulatoryregions,wefindthatunc-3isex- ure3E).MADD-4Bistheshortestisoformandislikelygenerated pressedinallthreeSABneurons,butnotinpostsynapticmuscle by the use of an alternative promo",+0.0,+0.0
3c495e6e883d0ac4,method_evaluation,unknown,low,whichdifferbyalternativesplicingofatwo-amino-acidencoding We found one COE motif (COE1) less than 3 kb upstream of exonandwillbereferred toasMADD-4L (long)hereafter (Fig- the start codon of the madd-4,+0.0,+0.0
